141.354	15.612	14.3817	-0.270737	153.491	23.3999	2.66999	1.3647
143.63	16.5644	14.913	0.31201	156.159	24.7682	2.66666	1.37208
143.885	16.6056	14.8029	0.306223	156.159	24.7682	2.66666	1.37208
146.21	17.6118	15.3375	0.886326	158.827	26.1372	2.66127	1.36157
146.459	17.6519	15.2166	0.87715	158.827	26.1372	2.66127	1.36157
148.836	18.7927	15.758	1.50305	161.493	27.4891	2.65371	1.33344
149.057	18.8284	15.6022	1.48694	161.493	27.4891	2.65371	1.33344
151.458	19.9964	16.1341	2.09254	164.155	28.8064	2.64354	1.28825
151.675	20.0308	15.9686	2.07252	164.155	28.8064	2.64354	1.28825
154.084	21.2693	16.4819	2.68503	166.809	30.0721	2.63006	1.22694
154.295	21.3021	16.3053	2.66069	166.809	30.0721	2.63006	1.22694
156.747	22.5644	16.8244	3.2523	169.452	31.2706	2.61238	1.15075
156.966	22.598	16.6424	3.22446	169.452	31.2706	2.61238	1.15075
159.458	23.8815	17.1648	3.79516	172.079	32.3873	2.58945	1.06126
159.645	23.9086	16.9519	3.7596	172.079	32.3873	2.58945	1.06126
162.147	25.2716	17.4611	4.34567	174.685	33.4095	2.56021	0.960341
162.318	25.2948	17.2281	4.30374	174.685	33.4095	2.56021	0.960341
164.819	26.6182	17.7188	4.83408	177.261	34.3262	2.52363	0.850119
164.985	26.6397	17.4734	4.78714	177.261	34.3262	2.52363	0.850119
167.518	27.949	17.968	5.28049	179.799	35.1289	2.47883	0.732949
167.652	27.9635	17.6946	5.2258	179.799	35.1289	2.47883	0.732949
170.223	29.1946	18.199	5.64679	182.292	35.8114	2.42515	0.611338
170.343	29.2056	17.9142	5.58771	182.292	35.8114	2.42515	0.611338
172.923	30.4162	18.4108	5.97521	184.73	36.37	2.36226	0.487877
173.028	30.423	18.1019	5.90923	184.73	36.37	2.36226	0.487877
175.605	31.5712	18.5849	6.24084	187.103	36.804	2.29017	0.365145
175.681	31.5717	18.2569	6.16935	187.103	36.804	2.29017	0.365145
178.259	32.6185	18.7299	6.42552	189.401	37.1147	2.20928	0.245623
178.306	32.6128	18.3763	6.34753	189.401	37.1147	2.20928	0.245623
180.892	33.6098	18.847	6.56388	191.615	37.3064	2.12037	0.131591
180.909	33.5977	18.4699	6.48005	191.615	37.3064	2.12037	0.131591
183.457	34.5495	18.9112	6.66186	193.738	37.3853	2.02462	0.0250452
183.442	34.5305	18.5098	6.57218	193.738	37.3853	2.02462	0.0250452
185.967	35.3541	18.9338	6.6726	195.762	37.3598	1.92349	-0.072386
185.94	35.3328	18.5205	6.58005	195.762	37.3598	1.92349	-0.072386
188.465	36.0326	18.9433	6.60671	197.683	37.2395	1.81869	-0.159495
188.402	36.005	18.5108	6.5106	197.683	37.2395	1.81869	-0.159495
190.846	36.6193	18.8828	6.49064	199.497	37.0353	1.71212	-0.235529
190.741	36.5839	18.4195	6.38881	199.497	37.0353	1.71212	-0.235529
193.137	37.1094	18.7673	6.3234	201.203	36.7587	1.6057	-0.300201
193.013	37.0713	18.2923	6.22003	201.203	36.7587	1.6057	-0.300201
195.378	37.4363	18.6273	6.06942	202.801	36.4212	1.50137	-0.353671
195.214	37.3921	18.131	5.96345	202.801	36.4212	1.50137	-0.353671
197.527	37.7002	18.4438	5.79424	204.294	36.0343	1.40095	-0.396497
197.352	37.6555	17.9447	5.68937	204.294	36.0343	1.40095	-0.396497
