1.010655e+02	1.649696e+01	1.116545e+00	-4.780721e-01	2.342583e-02	9.913622e-01	-5.136871e-01	52
1.020628e+02	1.599493e+01	1.167733e+00	-4.546462e-01	2.771872e-02	1.049110e+00	-5.128034e-01	53
1.031189e+02	1.549673e+01	1.227236e+00	-4.269275e-01	3.173464e-02	1.117082e+00	-5.081689e-01	54
1.042439e+02	1.500637e+01	1.294460e+00	-3.951929e-01	3.543349e-02	1.194686e+00	-4.983491e-01	55
1.054471e+02	1.452929e+01	1.368733e+00	-3.597594e-01	3.877829e-02	1.281109e+00	-4.818613e-01	56
1.067373e+02	1.407238e+01	1.449314e+00	-3.209811e-01	4.173564e-02	1.375293e+00	-4.572554e-01	57
1.081217e+02	1.364396e+01	1.535398e+00	-2.792455e-01	4.427598e-02	1.475922e+00	-4.232023e-01	58
1.096065e+02	1.325356e+01	1.626123e+00	-2.349695e-01	4.637392e-02	1.581440e+00	-3.785832e-01	59
1.111961e+02	1.291178e+01	1.720585e+00	-1.885956e-01	4.800851e-02	1.690076e+00	-3.225744e-01	60
1.128933e+02	1.262989e+01	1.817837e+00	-1.405870e-01	4.916342e-02	1.799903e+00	-2.547234e-01	61
1.146988e+02	1.241950e+01	1.916911e+00	-9.142363e-02	4.982710e-02	1.908905e+00	-1.750069e-01	62
1.166112e+02	1.229211e+01	2.016814e+00	-4.159652e-02	4.999293e-02	2.015069e+00	-8.386825e-02	63
1.186276e+02	1.225864e+01	2.116549e+00	8.396409e-03	4.965925e-02	2.116475e+00	1.777120e-02	64
1.207427e+02	1.232894e+01	2.215120e+00	5.805566e-02	4.882938e-02	2.211388e+00	1.285280e-01	65
1.229501e+02	1.251140e+01	2.311541e+00	1.068850e-01	4.751163e-02	2.298350e+00	2.465990e-01	66
1.252417e+02	1.281250e+01	2.404850e+00	1.543967e-01	4.571916e-02	2.376243e+00	3.698274e-01	67
1.276087e+02	1.323651e+01	2.494113e+00	2.001158e-01	4.346987e-02	2.444340e+00	4.957869e-01	68
1.300415e+02	1.378526e+01	2.578440e+00	2.435857e-01	4.078626e-02	2.502323e+00	6.218785e-01	69
1.325304e+02	1.445798e+01	2.656987e+00	2.843720e-01	3.769511e-02	2.550277e+00	7.454300e-01	70
1.350660e+02	1.525130e+01	2.728969e+00	3.220671e-01	3.422733e-02	2.588654e+00	8.637952e-01	71
1.376394e+02	1.615922e+01	2.793668e+00	3.562944e-01	3.041757e-02	2.618214e+00	9.744419e-01	72
1.402424e+02	1.717333e+01	2.850437e+00	3.867120e-01	2.630388e-02	2.639944e+00	1.075029e+00	73
1.428679e+02	1.828295e+01	2.898708e+00	4.130158e-01	2.192737e-02	2.654969e+00	1.163464e+00	74
1.455099e+02	1.947543e+01	2.938000e+00	4.349432e-01	1.733177e-02	2.664454e+00	1.237952e+00	75
1.481635e+02	2.073641e+01	2.967920e+00	4.522750e-01	1.256299e-02	2.669511e+00	1.297019e+00	76
1.508248e+02	2.205016e+01	2.988168e+00	4.648380e-01	7.668693e-03	2.671106e+00	1.339530e+00	77
1.534907e+02	2.339992e+01	2.998543e+00	4.725067e-01	2.697771e-03	2.669994e+00	1.364696e+00	78
1.561589e+02	2.476822e+01	2.998941e+00	4.752044e-01	-2.300106e-03	2.666656e+00	1.372076e+00	79
1.588271e+02	2.613723e+01	2.989358e+00	4.729043e-01	-7.275002e-03	2.661274e+00	1.361574e+00	80
1.614933e+02	2.748911e+01	2.969890e+00	4.656293e-01	-1.217721e-02	2.653713e+00	1.333437e+00	81
1.641551e+02	2.880636e+01	2.940731e+00	4.534521e-01	-1.695774e-02	2.643541e+00	1.288250e+00	82
1.668094e+02	3.007213e+01	2.902172e+00	4.364944e-01	-2.156884e-02	2.630062e+00	1.226937e+00	83
1.694525e+02	3.127061e+01	2.854599e+00	4.149255e-01	-2.596443e-02	2.612376e+00	1.150751e+00	84
1.720795e+02	3.238732e+01	2.798487e+00	3.889611e-01	-3.010060e-02	2.589450e+00	1.061263e+00	85
1.746846e+02	3.340945e+01	2.734397e+00	3.588605e-01	-3.393600e-02	2.560210e+00	9.603409e-01	86
1.772606e+02	3.432617e+01	2.662969e+00	3.249245e-01	-3.743233e-02	2.523629e+00	8.501189e-01	87
1.797995e+02	3.512887e+01	2.584917e+00	2.874922e-01	-4.055465e-02	2.478827e+00	7.329486e-01	88
1.822925e+02	3.581136e+01	2.501021e+00	2.469375e-01	-4.327176e-02	2.425154e+00	6.113383e-01	89
1.847302e+02	3.637004e+01	2.412118e+00	2.036658e-01	-4.555651e-02	2.362264e+00	4.878767e-01	90
1.871027e+02	3.680395e+01	2.319098e+00	1.581092e-01	-4.738608e-02	2.290172e+00	3.651451e-01	91
1.894007e+02	3.711471e+01	2.222890e+00	1.107232e-01	-4.874218e-02	2.209278e+00	2.456228e-01	92
1.916151e+02	3.730640e+01	2.124454e+00	6.198098e-02	-4.961127e-02	2.120375e+00	1.315915e-01	93
1.937378e+02	3.738535e+01	2.024775e+00	1.236971e-02	-4.998465e-02	2.024621e+00	2.504525e-02	94
1.957622e+02	3.735980e+01	1.924849e+00	-3.761494e-02	-4.985861e-02	1.923487e+00	-7.238600e-02	95
1.976831e+02	3.723950e+01	1.825673e+00	-8.747355e-02	-4.923439e-02	1.818693e+00	-1.594945e-01	96
1.994972e+02	3.703531e+01	1.728239e+00	-1.367079e-01	-4.811824e-02	1.712115e+00	-2.355288e-01	97
2.012029e+02	3.675869e+01	1.633521e+00	-1.848262e-01	-4.652131e-02	1.605699e+00	-3.002014e-01	98
2.028011e+02	3.642125e+01	1.542464e+00	-2.313475e-01	-4.445956e-02	1.501370e+00	-3.536706e-01	99
2.042941e+02	3.603433e+01	1.455979e+00	-2.758071e-01	-4.195358e-02	1.400951e+00	-3.964974e-01	100
