5.2257	0.815411	1.63657	3.18459	5.23776	0.808488	5.08847	0.675672	1.90825	0.793271
5.27854	0.131199	1.63657	3.37065	4.74207	0.6176	5.18356	0.716091	1.89104	0.821582
4.82578	0.978954	1.43054	4.45868	4.82667	0.981012	5.27778	0.757933	1.87314	0.850057
5.75571	0.492943	1.43054	4.72041	4.89324	0.837769	5.37108	0.801204	1.85454	0.878669
5.49327	0.66998	1.19906	4.98128	5.4899	0.667553	5.46344	0.84591	1.83523	0.907391
5.04228	-0.846455	1.19906	5.25297	4.88822	0.776805	5.55481	0.892057	1.8152	0.936196
5.61499	0.990402	0.526164	7.31078	5.62853	0.993955	5.64516	0.939648	1.79443	0.965055
5.08416	2.38254	0.526164	7.71714	5.63192	1.07457	5.73445	0.988684	1.77292	0.99394
5.92204	1.00951	0.404898	6.08366	5.93323	0.999143	5.82265	1.03917	1.75066	1.02282
6.03478	2.36602	0.404898	6.3773	6.07615	1.1722	5.90972	1.0911	1.72765	1.05167
5.99181	1.04122	0.160959	1.54298	5.99863	1.02627	5.99562	1.14447	1.70388	1.08046
7.1017	1.08491	0.160959	1.54306	6.16537	1.0721	6.0803	1.19928	1.67934	1.10915
6.00031	1.17371	0.158326	-0.121529	5.98739	1.17548	6.16374	1.25552	1.65403	1.13772
6.47855	1.3911	0.158326	-0.219824	6.15346	1.15251	6.2459	1.31319	1.62794	1.16614
6.33627	1.62121	0.0428809	-0.630353	6.33423	1.61929	6.32673	1.37228	1.60107	1.19437
6.68462	2.08735	0.0428809	-0.749833	6.1984	1.34642	6.40619	1.43278	1.57343	1.22238
6.62018	1.55021	0.366769	-0.83182	6.62105	1.53589	6.48425	1.49468	1.54501	1.25015
6.6758	1.12674	0.366769	-0.952612	6.13308	1.44189	6.56087	1.55795	1.51581	1.27764
6.6837	1.80911	0.289913	0.690341	6.68254	1.81063	6.63601	1.6226	1.48582	1.30482
5.35919	2.52893	0.289913	0.661572	6.78976	1.76283	6.70962	1.6886	1.45507	1.33165
6.77484	1.90557	1.08266	5.78538	6.77922	1.91493	6.78168	1.75593	1.42354	1.35812
6.56555	3.18045	1.08266	6.02341	6.68497	1.72595	6.85214	1.82458	1.39125	1.38417
7.10933	1.85917	1.12099	-0.490263	7.12551	1.85286	6.92097	1.89452	1.35819	1.40979
6.66059	1.46757	1.12099	-0.589823	7.3472	2.06318	6.98811	1.96573	1.32438	1.43494
6.8451	1.66595	0.298636	11.6414	6.84745	1.64005	7.05355	2.03819	1.28982	1.45959
6.50653	0.980344	0.298636	12.1388	7.34749	2.07196	7.11724	2.11186	1.25452	1.48371
7.05979	2.34242	0.435885	11.8855	7.07022	2.35367	7.17914	2.18673	1.2185	1.50727
6.60662	1.80443	0.435885	12.362	7.47315	2.22642	7.23923	2.26277	1.18175	1.53024
7.08217	2.31032	0.558291	17.1044	7.09211	2.32211	7.29745	2.33994	1.14431	1.55258
4.70732	2.48095	0.558291	17.776	7.44762	2.37672	7.35378	2.41821	1.10617	1.57427
7.29974	2.37485	0.635757	18.9203	7.30311	2.37668	7.40819	2.49755	1.06735	1.59528
8.93823	2.67148	0.635757	19.6281	7.38272	2.47204	7.46063	2.57792	1.02787	1.61558
7.47972	2.74739	0.841527	19.0525	7.48354	2.74785	7.51108	2.65929	0.987752	1.63514
7.48908	2.21405	0.841527	19.7287	7.1628	2.50868	7.55951	2.74162	0.947001	1.65393
7.81269	2.76546	0.402418	16.5163	7.81619	2.77136	7.60588	2.82486	0.90564	1.67193
5.09186	4.88665	0.402418	17.067	7.44256	2.4049	7.65017	2.90899	0.86369	1.68911
7.76946	2.84791	0.258311	18.601	7.77377	2.84591	7.69234	2.99395	0.82117	1.70543
8.21708	4.39505	0.258311	19.1989	7.57045	3.34142	7.73236	3.07971	0.778103	1.72089
7.60471	3.1216	0.355002	16.5425	7.60305	3.12751	7.77022	3.16622	0.734511	1.73545
4.64509	4.8801	0.355002	17.0458	7.77315	3.06951	7.80588	3.25343	0.690417	1.74909
8.01505	3.66913	0.813066	14.4614	8.01045	3.66628	7.83932	3.3413	0.645845	1.76178
10.0507	6.25277	0.813066	14.8773	7.85696	3.20249	7.87052	3.42978	0.600821	1.77351
8.14898	3.69544	1.10616	6.3934	8.14428	3.69997	7.89946	3.51882	0.555371	1.78425
6.79073	6.02401	1.10616	6.54512	7.72668	3.55577	7.92611	3.60837	0.509522	1.79398
7.95134	3.70621	-24.3358	-55.6031	7.89209	3.7274	7.95045	3.69838	0.4633	1.80269
20.5758	10.8523	-24.3358	-57.5466	7.47599	3.70457	7.97248	3.7888	0.416735	1.81035
8.10714	4.29237	-15.7288	-1.21756e+11	8.10783	4.29237	7.99216	3.87957	0.369855	1.81694
14.9001	-6.14349	-15.7288	-1.2523e+11	7.95029	3.80582	8.00949	3.97064	0.32269	1.82246
7.90208	4.10464	-15.7133	3.75823e+10	7.90115	4.10404	8.02445	4.06196	0.27527	1.82689
7.90209	4.10464	-15.7133	3.86178e+10	8.16909	3.99891	8.03703	4.15348	0.227627	1.83021
7.8265	4.26283	-15.6853	3.96666e+10	7.82599	4.26393	8.04723	4.24512	0.179791	1.8324
7.8265	4.26283	-15.6853	4.07235e+10	7.89795	4.32308	8.05502	4.33685	0.131795	1.83347
8.00138	4.53644	-16.0721	4.17933e+10	7.93747	4.67614	8.06041	4.4286	0.0836704	1.83338
8.00138	4.53644	-16.0721	4.28716e+10	7.63038	4.2083	8.06339	4.52031	0.0354505	1.83215
8.12112	4.81251	-16.2156	4.39606e+10	8.12141	4.81396	8.06396	4.61194	-0.0128316	1.82976
8.12112	4.81251	-16.2156	4.50603e+10	7.58625	4.83324	8.06211	4.7034	-0.0611426	1.82619
8.12768	4.73765	-16.2162	4.61706e+10	8.12772	4.7373	8.05784	4.79466	-0.109448	1.82145
8.12768	4.73765	-16.2162	4.72916e+10	8.1202	5.0516	8.05115	4.88565	-0.157715	1.81553
8.09002	4.88002	-16.2605	4.84233e+10	8.09212	4.88335	8.04205	4.97631	-0.205909	1.80843
8.09002	4.88001	-16.2605	4.95657e+10	8.11442	5.08807	8.03055	5.06658	-0.253996	1.80015
8.13725	5.24439	-16.1196	5.07187e+10	8.13762	5.2453	8.01664	5.15641	-0.30194	1.79068
8.13725	5.24439	-16.1196	5.18825e+10	8.40098	5.45275	8.00034	5.24573	-0.349708	1.78002
7.92302	5.33286	-16.2644	5.30568e+10	7.9217	5.33417	7.98165	5.33448	-0.397266	1.76818
7.92302	5.33286	-16.2644	5.42419e+10	8.15774	5.45725	7.9606	5.42261	-0.444578	1.75515
7.79246	5.1764	-16.072	5.54377e+10	7.79013	5.17445	7.93718	5.51006	-0.49161	1.74095
7.79246	5.1764	-16.072	5.66441e+10	8.13427	5.99188	7.91142	5.59676	-0.538329	1.72557
7.94792	5.62146	-16.4192	5.78612e+10	7.95443	5.624	7.88333	5.68266	-0.584699	1.70903
7.94792	5.62146	-16.4192	5.9089e+10	8.01737	5.93311	7.85293	5.7677	-0.630688	1.69133
7.83901	5.79057	-16.4513	6.03274e+10	7.83557	5.79268	7.82025	5.85183	-0.676262	1.67248
7.83901	5.79057	-16.4513	6.15766e+10	8.33737	6.08416	7.7853	5.93498	-0.721388	1.65249
7.63165	5.77577	-16.3276	6.28364e+10	7.63041	5.77614	7.7481	6.0171	-0.766032	1.63137
7.63165	5.77577	-16.3276	6.41068e+10	7.94355	5.96318	7.70868	6.09813	-0.810162	1.60914
7.64073	6.39932	-16.247	6.5388e+10	7.64118	6.40214	7.66708	6.17802	-0.853746	1.5858
7.64073	6.39932	-16.247	6.66798e+10	7.82806	6.3268	7.62331	6.25672	-0.896753	1.56137
7.48855	6.49258	-16.003	6.79824e+10	7.48787	6.5011	7.5774	6.33416	-0.939152	1.53587
7.48855	6.49259	-16.003	6.92955e+10	7.28408	6.0383	7.52939	6.4103	-0.980911	1.50932
7.5997	6.52622	-15.9631	7.06194e+10	7.59997	6.52614	7.47932	6.48508	-1.022	1.48173
7.5997	6.52622	-15.9631	7.19539e+10	7.19426	6.26343	7.42721	6.55846	-1.06239	1.45311
7.50568	6.33953	-15.8949	7.32992e+10	7.50593	6.33894	7.37309	6.63037	-1.10206	1.42351
7.50568	6.33953	-15.8949	7.46551e+10	7.68986	6.86629	7.31702	6.70078	-1.14097	1.39292
7.1278	6.80143	-15.6622	7.60216e+10	7.12715	6.80235	7.25902	6.76963	-1.17911	1.36138
7.1278	6.80143	-15.6622	7.73989e+10	6.93035	6.62989	7.19914	6.83688	-1.21643	1.3289
7.29852	6.79961	-15.616	7.87868e+10	7.29908	6.80005	7.13741	6.90249	-1.25292	1.29552
7.29852	6.79961	-15.616	8.01854e+10	6.91858	7.03091	7.07388	6.9664	-1.28856	1.26125
6.93981	7.03363	-15.4348	8.15947e+10	6.93915	7.03482	7.0086	7.02857	-1.32331	1.22612
6.93981	7.03363	-15.4348	8.30146e+10	6.80602	6.90091	6.94161	7.08896	-1.35716	1.19016
6.71255	7.15261	-15.4827	8.44452e+10	6.71145	7.15449	6.87294	7.14753	-1.39008	1.1534
6.71255	7.15261	-15.4827	8.58865e+10	6.80605	7.66989	6.80266	7.20425	-1.42206	1.11586
6.73775	7.55705	-15.6193	8.73385e+10	6.73772	7.55778	6.73081	7.25907	-1.45308	1.07757
6.73775	7.55705	-15.6193	8.88012e+10	6.50204	7.13322	6.65743	7.31195	-1.4831	1.03856
6.56831	7.20828	-15.5174	9.02745e+10	6.56714	7.20778	6.58258	7.36287	-1.51213	0.998861
6.56831	7.20828	-15.5174	9.17585e+10	6.56694	7.1579	6.50631	7.41178	-1.54014	0.958505
6.27457	7.2848	-15.7013	9.32532e+10	6.27277	7.28329	6.42866	7.45866	-1.56711	0.917521
6.27457	7.2848	-15.7013	9.47586e+10	6.34822	7.59224	6.3497	7.50348	-1.59304	0.875941
6.1783	7.63435	-15.7833	9.62746e+10	6.1773	7.63517	6.26947	7.5462	-1.6179	0.833798
6.1783	7.63435	-15.7833	9.78013e+10	5.98994	7.58167	6.18802	7.5868	-1.6417	0.791123
6.33859	7.7505	-15.689	9.93387e+10	6.3389	7.75087	6.10542	7.62525	-1.6644	0.74795
6.33859	7.7505	-15.689	1.00887e+11	5.81974	7.32987	6.02171	7.66154	-1.68602	0.704311
6.12152	7.59692	-15.652	1.02446e+11	6.1212	7.59671	5.93695	7.69563	-1.70653	0.660241
6.12152	7.59692	-15.652	1.04015e+11	5.79739	7.64983	5.8512	7.72751	-1.72594	0.615772
5.70925	7.82537	-15.4028	1.05595e+11	5.70957	7.82916	5.76451	7.75716	-1.74423	0.57094
5.70925	7.82537	-15.4028	1.07186e+11	5.71887	7.71603	5.67693	7.78455	-1.7614	0.525778
5.53615	7.81863	-15.2932	1.08787e+11	5.53551	7.81874	5.58853	7.80969	-1.77745	0.480319
5.53615	7.81863	-15.2932	1.10399e+11	5.40913	7.78792	5.49935	7.83255	-1.79237	0.434599
5.59069	7.96984	-15.1466	1.12022e+11	5.59036	7.97123	5.40946	7.85311	-1.80617	0.388652
5.59069	7.96984	-15.1466	1.13656e+11	5.90541	8.42699	5.31891	7.87138	-1.81884	0.342512
5.43113	7.66602	-15.1842	1.153e+11	5.42974	7.65672	5.22776	7.88733	-1.83039	0.296213
5.43113	7.66602	-15.1842	1.16955e+11	5.05517	7.77156	5.13606	7.90097	-1.84082	0.249789
4.73509	8.07546	-15.115	1.1862e+11	4.73434	8.07521	5.04387	7.91229	-1.85014	0.203274
4.73509	8.07546	-15.115	1.20296e+11	4.8506	8.33049	4.95124	7.92128	-1.85834	0.156702
4.82158	7.62327	-14.8959	1.21983e+11	4.82203	7.62245	4.85824	7.92795	-1.86544	0.110105
4.82158	7.62327	-14.8959	1.23681e+11	4.83614	7.67324	4.76491	7.93228	-1.87144	0.0635176
4.54015	7.81656	-14.987	1.25389e+11	4.54005	7.81683	4.67131	7.93429	-1.87635	0.0169717
4.54015	7.81656	-14.987	1.27108e+11	4.71671	7.8563	4.57749	7.93398	-1.88019	-0.0295004
4.42794	8.14064	-15.0619	1.28837e+11	4.42504	8.14131	4.48351	7.93135	-1.88296	-0.0758668
4.42794	8.14063	-15.0619	1.30578e+11	4.2781	7.70647	4.38941	7.92641	-1.88467	-0.122096
4.39277	7.89209	-15.1365	1.32329e+11	4.39275	7.89193	4.29526	7.91916	-1.88535	-0.168158
4.39277	7.89209	-15.1365	1.3409e+11	4.47734	8.14213	4.20111	7.90962	-1.885	-0.214021
4.27938	7.91074	-15.0915	1.35862e+11	4.27922	7.9107	4.10699	7.89779	-1.88364	-0.259656
4.27938	7.91074	-15.0915	1.37645e+11	4.26425	8.31835	4.01297	7.88369	-1.88129	-0.305035
3.90821	7.61691	-14.994	1.39439e+11	3.90766	7.61681	3.9191	7.86733	-1.87796	-0.350129
3.90821	7.61692	-14.994	1.41243e+11	3.78702	7.92298	3.82541	7.84873	-1.87368	-0.39491
3.77124	7.82213	-15.0754	1.43058e+11	3.77115	7.82233	3.73197	7.8279	-1.86846	-0.439352
3.77124	7.82213	-15.0754	1.44884e+11	3.72508	7.66686	3.6388	7.80486	-1.86232	-0.483428
3.55949	7.62418	-15.0514	1.4672e+11	3.55934	7.6241	3.54597	7.77962	-1.85529	-0.527114
3.55949	7.62418	-15.0514	1.48567e+11	3.40475	7.42848	3.45352	7.75222	-1.84739	-0.570384
3.41406	7.57989	-15.0963	1.50425e+11	3.41392	7.57992	3.36147	7.72267	-1.83863	-0.613216
3.41406	7.57989	-15.0963	1.52293e+11	3.06512	7.65187	3.26989	7.69099	-1.82905	-0.655586
3.5233	7.8305	-14.8161	1.54172e+11	3.52579	7.83153	3.17881	7.6572	-1.81868	-0.697473
3.5233	7.8305	-14.8161	1.56062e+11	2.91956	8.01178	3.08826	7.62134	-1.80752	-0.738856
3.03933	7.81429	-14.6973	1.57962e+11	3.03914	7.81435	2.99829	7.58342	-1.79562	-0.779715
3.03933	7.81429	-14.6973	1.59874e+11	3.15057	7.96552	2.90894	7.54348	-1.78299	-0.820031
2.78863	7.61131	-14.7043	1.61795e+11	2.7882	7.61092	2.82023	7.50153	-1.76967	-0.859787
2.78863	7.61131	-14.7043	1.63728e+11	2.83549	7.63888	2.7322	7.45762	-1.75567	-0.898965
2.37062	7.62717	-14.4445	1.65671e+11	2.36962	7.63105	2.64489	7.41176	-1.74104	-0.937549
2.37062	7.62717	-14.4445	1.67625e+11	2.86918	7.45043	2.55832	7.364	-1.7258	-0.975525
2.47117	7.24432	-14.4814	1.69589e+11	2.47123	7.24409	2.47253	7.31435	-1.70997	-1.01288
2.47117	7.24432	-14.4814	1.71564e+11	2.00027	7.14308	2.38755	7.26285	-1.69359	-1.0496
2.5052	7.05778	-14.452	1.7355e+11	2.50519	7.05766	2.3034	7.20954	-1.67669	-1.08567
2.5052	7.05778	-14.452	1.75546e+11	2.388	7.25819	2.2201	7.15444	-1.65929	-1.12108
2.2282	7.0415	-14.4654	1.77554e+11	2.22812	7.04145	2.13768	7.09758	-1.64143	-1.15582
2.2282	7.0415	-14.4654	1.79571e+11	2.31314	7.13206	2.05616	7.03901	-1.62313	-1.18989
2.07317	7.00782	-14.5092	1.816e+11	2.07311	7.00762	1.97557	6.97876	-1.60443	-1.22327
2.07317	7.00782	-14.5092	1.83639e+11	2.2673	7.32014	1.89592	6.91685	-1.58536	-1.25596
1.80839	7.05116	-14.4948	1.85689e+11	1.80676	7.05104	1.81723	6.85333	-1.56594	-1.28795
1.80839	7.05116	-14.4948	1.87749e+11	1.74485	6.80981	1.73952	6.78823	-1.54621	-1.31924
1.74204	6.8439	-14.4259	1.89821e+11	1.74202	6.84378	1.6628	6.72159	-1.5262	-1.34982
1.74204	6.8439	-14.4259	1.91903e+11	1.50197	6.76155	1.58709	6.65343	-1.50594	-1.3797
1.38979	6.88045	-14.6587	1.93995e+11	1.38885	6.87971	1.51239	6.5838	-1.48545	-1.40885
1.38979	6.88045	-14.6587	1.96098e+11	1.3453	6.26616	1.43872	6.51273	-1.46478	-1.4373
1.3055	6.41795	-14.7678	1.98212e+11	1.30542	6.4178	1.36609	6.44026	-1.44394	-1.46503
1.3055	6.41795	-14.7678	2.00337e+11	1.30732	6.0575	1.29449	6.36641	-1.42297	-1.49204
1.18245	6.31381	-14.7877	2.02472e+11	1.12628	6.32627	1.22395	6.29124	-1.4019	-1.51835
1.18245	6.31381	-14.7877	2.04618e+11	1.2197	6.08564	1.15446	6.21477	-1.38075	-1.54394
1.06219	5.96702	-14.7531	2.06774e+11	1.06221	5.96662	1.08603	6.13704	-1.35956	-1.56882
1.06219	5.96702	-14.7531	2.08942e+11	1.02616	6.18111	1.01866	6.05808	-1.33835	-1.593
1.19334	5.88991	-14.7587	2.1112e+11	1.19378	5.88975	0.95234	5.97793	-1.31715	-1.61647
1.19334	5.88991	-14.7587	2.13308e+11	0.958677	5.75552	0.88708	5.89662	-1.29599	-1.63925
1.09046	5.57993	-14.7687	2.15508e+11	1.09042	5.57985	0.822875	5.81419	-1.2749	-1.66134
1.09046	5.57993	-14.7687	2.17718e+11	0.627174	6.06312	0.759719	5.73068	-1.25391	-1.68274
0.451965	5.66715	-14.7372	2.19938e+11	0.41744	5.65785	0.697609	5.64611	-1.23303	-1.70346
0.451965	5.66715	-14.7372	2.2217e+11	0.725957	5.93028	0.636536	5.56052	-1.21229	-1.72351
0.518157	5.43145	-14.818	2.24412e+11	0.518182	5.43132	0.576494	5.47395	-1.19173	-1.7429
0.518156	5.43145	-14.818	2.26665e+11	0.48828	5.19582	0.517474	5.38642	-1.17136	-1.76162
0.524993	5.29565	-14.8368	2.28928e+11	0.525017	5.29562	0.459464	5.29797	-1.15121	-1.7797
0.524993	5.29565	-14.8368	2.31202e+11	0.544613	5.02716	0.402453	5.20863	-1.13131	-1.79714
0.206289	5.69534	-14.7046	2.33487e+11	0.206347	5.69567	0.346429	5.11844	-1.11167	-1.81394
0.206289	5.69534	-14.7046	2.35782e+11	0.175273	5.41491	0.291378	5.02742	-1.09232	-1.83012
0.25744	4.85333	-15.0806	2.38088e+11	0.257645	4.85261	0.237284	4.9356	-1.07328	-1.84569
0.25744	4.85333	-15.0806	2.40405e+11	0.136022	4.62569	0.184133	4.84302	-1.05457	-1.86066
-0.110221	4.91415	-15.0948	2.42732e+11	-0.124036	4.91367	0.131906	4.74971	-1.03621	-1.87503
-0.11022	4.91415	-15.0948	2.4507e+11	0.281023	5.03182	0.0805863	4.65569	-1.01823	-1.88882
0.37108	4.35427	-15.2901	2.47419e+11	0.371616	4.35433	0.0301538	4.56099	-1.00063	-1.90204
0.37108	4.35427	-15.2901	2.49779e+11	-0.00231413	4.35218	-0.019411	4.46564	-0.983451	-1.91469
0.0618182	4.62946	-15.1957	2.52149e+11	0.0617143	4.62952	-0.0681292	4.36968	-0.966698	-1.92679
0.0618188	4.62946	-15.1957	2.5453e+11	-0.102961	4.00528	-0.116022	4.27312	-0.95039	-1.93834
-0.116955	4.22884	-14.7366	2.56921e+11	-0.117996	4.22719	-0.163114	4.17599	-0.934544	-1.94936
-0.116954	4.22884	-14.7366	2.59323e+11	-0.21189	3.52145	-0.209426	4.07833	-0.919178	-1.95986
-0.446909	3.8954	-14.7356	2.61736e+11	-0.4471	3.89521	-0.254984	3.98015	-0.904306	-1.96985
-0.446909	3.8954	-14.7356	2.6416e+11	-0.289014	3.68732	-0.299813	3.88148	-0.889943	-1.97933
-0.359704	3.98151	-14.7114	2.66594e+11	-0.359695	3.98153	-0.343938	3.78235	-0.876103	-1.98832
-0.359703	3.98151	-14.7114	2.69039e+11	-0.416228	3.80408	-0.387387	3.68277	-0.862801	-1.99683
-0.670709	3.47327	-14.8086	2.71494e+11	-0.671004	3.47321	-0.430185	3.58279	-0.850048	-2.00486
-0.67071	3.47327	-14.8086	2.73961e+11	-0.398678	3.39239	-0.472361	3.4824	-0.837857	-2.01243
-0.431071	3.43896	-14.789	2.76437e+11	-0.430865	3.43883	-0.513943	3.38165	-0.82624	-2.01954
-0.43107	3.43896	-14.789	2.78925e+11	-0.531605	2.98102	-0.554961	3.28056	-0.815208	-2.0262
-0.748549	3.1573	-14.8918	2.81423e+11	-0.748714	3.15729	-0.595443	3.17914	-0.80477	-2.03242
-0.748548	3.1573	-14.8918	2.83932e+11	-0.539878	3.52583	-0.635419	3.07741	-0.794938	-2.03821
-0.981341	3.22433	-14.8944	2.86452e+11	-0.981472	3.22437	-0.674921	2.97541	-0.785719	-2.04358
-0.981341	3.22433	-14.8944	2.88982e+11	-0.768425	3.14103	-0.713978	2.87314	-0.777122	-2.04852
-0.958976	2.90838	-14.9414	2.91523e+11	-0.958892	2.90829	-0.752622	2.77063	-0.769155	-2.05306
-0.958975	2.90838	-14.9414	2.94075e+11	-0.908063	2.78551	-0.790886	2.66791	-0.761825	-2.05719
-0.816115	2.8241	-14.9085	2.96637e+11	-0.816092	2.82409	-0.8288	2.56498	-0.755139	-2.06092
-0.816114	2.8241	-14.9085	2.9921e+11	-0.833563	2.32662	-0.866397	2.46188	-0.749103	-2.06425
-0.811982	2.28362	-14.949	3.01794e+11	-0.811086	2.28189	-0.903709	2.35862	-0.743722	-2.0672
-0.811982	2.28362	-14.949	3.04388e+11	-1.12536	2.56314	-0.940771	2.25521	-0.739	-2.06976
-0.888678	2.33116	-14.9489	3.06993e+11	-0.888697	2.33117	-0.977613	2.15168	-0.734943	-2.07194
-0.888679	2.33116	-14.9489	3.09609e+11	-1.27647	2.5452	-1.01427	2.04806	-0.731553	-2.07374
-0.693429	1.85289	-14.197	3.12235e+11	-0.688824	1.85077	-1.05078	1.94434	-0.728833	-2.07516
-0.693429	1.85289	-14.197	3.14872e+11	-0.72914	1.23622	-1.08716	1.84057	-0.726786	-2.07622
-1.08745	1.77351	-14.206	3.1752e+11	-1.08749	1.7735	-1.12347	1.73674	-0.725414	-2.0769
-1.08745	1.77351	-14.206	3.20178e+11	-0.983244	1.45419	-1.15972	1.63289	-0.724717	-2.07721
-1.26662	1.69908	-14.2571	3.22847e+11	-1.26666	1.69906	-1.19596	1.52903	-0.724696	-2.07715
-1.26661	1.69907	-14.2571	3.25527e+11	-1.41435	1.60085	-1.23221	1.42518	-0.725351	-2.07672
-1.0729	1.35308	-14.3182	3.28218e+11	-1.07258	1.35311	-1.26851	1.32136	-0.726682	-2.07592
-1.0729	1.35308	-14.3182	3.30919e+11	-1.03092	0.976285	-1.3049	1.21758	-0.728687	-2.07475
-1.3322	1.2018	-14.2722	3.33631e+11	-1.33237	1.20193	-1.34141	1.11387	-0.731364	-2.0732
-1.3322	1.2018	-14.2722	3.36353e+11	-0.945065	0.721978	-1.37806	1.01024	-0.734711	-2.07128
-1.4581	1.07272	-14.2979	3.39086e+11	-1.45811	1.0727	-1.41491	0.906714	-0.738725	-2.06899
-1.4581	1.07272	-14.2979	3.4183e+11	-1.7195	1.00063	-1.45197	0.80331	-0.743403	-2.06631
